observation_date,NJUCSFRCONDOSMSAMID_20220120,NJUCSFRCONDOSMSAMID_20220217,NJUCSFRCONDOSMSAMID_20220317,NJUCSFRCONDOSMSAMID_20220421,NJUCSFRCONDOSMSAMID_20220519,NJUCSFRCONDOSMSAMID_20220616,NJUCSFRCONDOSMSAMID_20220721,NJUCSFRCONDOSMSAMID_20220818,NJUCSFRCONDOSMSAMID_20220915,NJUCSFRCONDOSMSAMID_20221020,NJUCSFRCONDOSMSAMID_20221117,NJUCSFRCONDOSMSAMID_20221215,NJUCSFRCONDOSMSAMID_20230119,NJUCSFRCONDOSMSAMID_20230216,NJUCSFRCONDOSMSAMID_20230316,NJUCSFRCONDOSMSAMID_20230420,NJUCSFRCONDOSMSAMID_20230518,NJUCSFRCONDOSMSAMID_20230615,NJUCSFRCONDOSMSAMID_20230720,NJUCSFRCONDOSMSAMID_20230817,NJUCSFRCONDOSMSAMID_20230921,NJUCSFRCONDOSMSAMID_20231019,NJUCSFRCONDOSMSAMID_20231116,NJUCSFRCONDOSMSAMID_20231221,NJUCSFRCONDOSMSAMID_20240118,NJUCSFRCONDOSMSAMID_20240215,NJUCSFRCONDOSMSAMID_20240321,NJUCSFRCONDOSMSAMID_20240418,NJUCSFRCONDOSMSAMID_20240516,NJUCSFRCONDOSMSAMID_20240620,NJUCSFRCONDOSMSAMID_20240718,NJUCSFRCONDOSMSAMID_20240815,NJUCSFRCONDOSMSAMID_20240919,NJUCSFRCONDOSMSAMID_20241017
2011-03-01,310146,310261,310562,311466,313048,313393,313233,312606,311483,310645,309934,309208,308746,267794.97421507900,259575.61789870100,263764.53372072100,265384.86471114500,269773.32880299400,276912.20068108000,276410.66677906200,290650.93189641100,290284.97402887200,289201.03588027300,287329.74948758700,285676.23165639600,285395.14038670400,286892.87749680200,289479.61528182500,291779.32535434200,292107.08306882600,294495.62123540300,294681.15055613400,291623.74046159700,290052.20445679900
2011-04-01,308168,308283,308582,309480,311052,311395,311235,310613,309497,308664,307958,307236,306777,266232.22615712200,258060.83483022400,262225.30575709700,263836.18112156700,268199.03583162200,275296.24801017100,274797.64086633300,288957.92658405300,288594.10037530400,287516.47603080000,285656.08964721800,284012.20335050700,283732.74940229100,285221.76238111800,287793.43274219300,290079.74729127500,290405.59585808100,292780.22108868900,292964.66972434000,289925.06866106400,288362.68665686500
2011-05-01,305966,306080,306377,307268,308830,309170,309011,308393,307286,306459,305758,305041,304585,264460.54984945400,256343.53608842700,260480.29401232600,262080.44960121100,266414.27113810300,273464.25401294000,272968.96491393900,287037.97070741200,286676.56191034600,285606.09774731700,283758.07253967500,282125.10890285900,281847.51176216000,283326.63112341800,285881.21424386700,288152.33757426100,288476.02106853100,290834.86830778900,291018.09139048100,287998.68669279000,286446.68580028400
2011-06-01,303668,303782,304076,304961,306510,306848,306691,306078,304978,304157,303462,302750,302298,262562.03425521400,254503.29110283800,258610.35197198700,260199.02032642300,264501.73012368100,271501.10241620300,271009.36891019600,284978.76651433400,284619.95045616100,283557.16577988300,281722.39826510700,280101.14947409900,279825.54380928300,281294.05200023800,283830.30859663700,286085.13893738400,286406.50033326800,288748.42525345400,288930.33389771400,285932.59034401300,284391.72347234000
2011-07-01,301227,301339,301631,302509,304046,304381,304225,303617,302526,301712,301022,300316,299867,260537.30491137300,252540.70621099800,256616.09575842600,258192.51320444700,262462.04294652500,269407.44005368100,268919.49851730000,282781.03989268600,282424.99098665200,281370.40239531300,279549.78441687300,277941.03852800000,277667.55830542000,279124.74151386800,281641.43876305900,283878.88008662600,284197.76317683200,286521.62741549500,286702.13319920100,283727.50793214800,282198.52406560500
2011-08-01,299194,299305,299595,300467,301994,302327,302172,301567,300484,299675,298990,298289,297843,258724.74413534500,250783.77785640400,254830.81487580000,256396.26516903500,260636.09174770300,267533.16965398800,267048.62273201800,280812.10568492600,280458.53585907000,279411.29010639300,277603.34863914400,276005.80404868100,275734.22800102500,277181.26520439800,279680.43931516900,281902.30189002800,282218.96467640900,284526.64842505200,284705.89739178000,281751.98370229800,280233.64577099500
2011-09-01,297424,297535,297824,298690,300208,300539,300385,299784,298707,297903,297222,296525,296082,257140.45345895800,249248.11337106400,253270.36852029900,254826.23284095100,259040.09701026100,265894.94093441200,265413.36111624000,279091.06646564700,278739.66359600400,277698.83619558500,275901.97522703400,274314.22165639800,274044.31004207600,275482.47865421500,277966.33584462100,280174.58108406600,280489.30310983300,282782.84354286900,282960.99392981500,280025.18416536800,278516.15181268800
2011-10-01,295809,295920,296207,297069,298578,298907,298754,298156,297085,296286,295608,294915,294474,255722.68015698900,247873.85538889900,251873.93337430100,253421.21925906100,257611.84980629000,264428.89876440600,263949.97419164500,277550.92377036200,277201.46009056700,276166.37641651700,274379.43128773200,272800.43961368700,272532.01748595600,273962.24967465200,276432.39988920800,278628.45909626600,278941.44435261600,281222.32805826500,281399.49533593200,278479.88661303200,276979.18173992600
2011-11-01,293969,294079,294364,295221,296721,297048,296895,296302,295237,294443,293769,293081,292642,254219.53128197000,246416.84224229100,250393.40759783900,251931.59846984700,256097.59631109600,262874.57436323700,262398.46492964200,275918.36668431200,275570.95855309600,274541.96325073500,272765.52894963100,271195.82491913400,270928.98165282600,272350.80120263600,274806.42197091300,276989.56393752000,277300.70821171300,279568.17573843000,279744.30091654100,276841.86535899900,275349.98764575700
2011-12-01,292076,292185,292469,293320,294810,295135,294984,294394,293336,292547,291878,291193,290758,252659.20424774100,244904.40588973800,248856.56422039600,250385.31411519300,254525.74224894000,261261.12514113400,260787.93793155900,274223.99627850600,273878.72152486500,272856.04511750600,271090.51961433300,269530.45488435400,269265.25025971700,270678.33864386900,273118.87983912800,275288.61548130500,275597.84906844800,277851.39244100500,278026.43606266400,275141.82389605000,273659.10756440300
2012-01-01,290721,290830,291112,291959,293442,293766,293615,293028,291975,291189,290524,289843,289409,251405.34217429800,243689.02825456100,247621.57336173100,249142.73658847600,253262.61717945700,259964.57464714000,259493.73570545200,272862.51370813400,272518.95319382100,271501.35422725000,269744.59430343000,268192.27506971500,267928.38714777000,269334.45975200600,271762.88401240700,273921.84723021800,274229.54551722400,276471.90037212700,276646.07492746400,273775.78444400100,272300.42958498100
2012-02-01,289858,289966,290247,291092,292571,292893,292743,292158,291108,290325,289661,288982,288550,250907.14885584500,243206.12584442600,247130.87808737200,248649.02692568300,252760.74342211600,259449.42006449100,258979.51415315400,272325.37746771900,271982.49326031400,270966.89746111000,269213.59576029100,267664.33230329600,267400.96385089700,268804.26856832400,271227.91241876800,273382.62566698700,273689.71824271800,275927.65896964200,276101.49065829200,273236.85040878100,271764.39982031000
2012-03-01,289571,289679,289960,290804,292281,292603,292453,291868,290820,290037,289374,288695,288264,251427.36559977200,243710.37572119100,247643.26532427900,249164.56180684400,253284.80330456700,259987.34787218800,259516.46768441400,272873.61632564500,272530.04183205400,271512.40145997100,269755.57005460900,268203.18765792400,267939.28899853200,269345.41881504800,271773.94188662300,273932.99295139700,274240.70375846800,276483.14985349000,276657.33149588900,273786.92422196900,272311.50933161600
2012-04-01,288840,288948,289228,290070,291543,291865,291715,291132,290086,289305,288643,287967,287536,252221.50207090800,244480.13798351600,248425.44966748400,249951.55118396900,254084.80651586800,260808.52115412900,260336.15368540700,273696.09711710900,273351.48703999300,272330.77935172900,270568.65260083600,269011.59109768600,268746.89700932900,270157.26510574900,272593.10809929000,274758.66685818400,275067.30515040900,277316.51030431000,277491.21695552700,274612.15785634800,273132.29585079500
2012-05-01,288108,288216,288495,289335,290805,291125,290976,290394,289351,288572,287912,287237,286808,252938.33984337000,245174.97405452600,249131.49869383600,250661.93753764100,254806.93997881100,261549.76406089200,261076.05407838200,274388.93890152900,274043.45646904100,273020.16493342300,271253.57748668800,269692.57439547200,269427.21025326100,270841.14859404600,273283.15774714900,275454.19846070200,275763.61804834000,278018.51690167100,278193.66581008300,275307.31858197300,273823.71041327200
2012-06-01,286972,287079,287357,288194,289658,289977,289828,289249,288210,287434,286777,286104,285677,253038.74853933100,245272.30093443900,249230.39619163100,250761.44257231100,254908.09045121900,261653.59122586300,261179.69319514500,274415.31758098100,274069.80193516300,273046.41202430000,271279.65474475600,269718.50158480800,269453.11193152700,270867.18620281400,273309.43012112600,275480.67955004200,275790.12888406900,278045.24451455700,278220.41026110000,275333.78555085600,273850.03475386900
2012-07-01,285965,286072,286349,287183,288642,288960,288812,288234,287199,286426,285771,285101,284675,253018.41429325200,245252.59080169300,249210.36798553300,250741.29133101000,254887.60598443800,261632.56468924700,261158.70474107200,274304.70478981600,273959.32841628800,272936.35101889400,271170.30589330600,269609.78201130800,269344.49933270500,270758.00361138600,273199.26309698100,275369.63732708700,275678.96192662400,277933.16855306500,278108.26369286400,275222.80253871800,273739.64981992300
2012-08-01,284868,284975,285251,286081,287534,287851,287704,287128,286097,285327,284674,284007,283582,252515.18188618800,244764.80396628500,248714.70946321900,250242.58793055000,254380.65591185600,261112.19945945600,260639.28197897900,273692.27783272800,273347.67256446400,272326.97911963600,270564.87695829000,269007.83718311100,268743.14678842000,270153.49520389800,272589.30420653800,274754.83274620300,275063.46673154500,277312.64049897600,277487.34471225500,274608.32578882400,273128.48443396300
2012-09-01,284220,284326,284601,285429,286880,287196,287048,286474,285445,284677,284026,283360,282937,252320.89531413400,244576.48057770000,248523.34699558400,250050.04990480600,254184.93403381000,260911.29829472000,260438.74467955800,273407.31878038300,273063.07230335500,272043.44156968300,270283.17404892600,268727.75541038400,268463.34060229200,269872.22061116700,272305.49353266300,274468.76739797200,274777.08004414800,277023.91204866800,277198.43436588700,274322.41297863200,272844.11238405000
2012-10-01,284000,284106,284381,285209,286658,286974,286827,286253,285225,284457,283806,283141,282718,252208.98110978600,244468.00132475500,248413.11715272300,249939.14290938000,254072.19305524600,260795.57391003200,260323.22989091500,273203.60143943500,272859.61146240500,271840.74046136400,270081.78452590300,268527.52483859300,268263.30704747100,269671.13729187600,272102.59716794300,274264.25916564900,274572.34208632800,276817.49996360200,276991.89224325400,274118.01379581700,272640.81469137500
2012-11-01,284218,284324,284599,285428,286878,287194,287047,286473,285444,284675,284024,283358,282935,252563.07839063700,244811.23039670600,248761.88510271600,250290.05337455400,254428.90625516800,261161.72662661300,260688.71944422600,273474.33247166600,273130.00161786500,272110.12096689200,270349.42199453900,268793.62211402900,268529.14249636100,269938.36782975200,272372.23716030100,274536.04125635800,274844.42947172000,277091.81218756300,277266.37728119600,274389.65096471700,272910.98803023700
2012-12-01,284566,284673,284949,285778,287230,287546,287399,286824,285794,285025,284373,283706,283282,252977.51480029900,245212.94662544900,249170.08404921200,250700.75992658000,254846.40434354600,261590.27275067100,261116.48940020800,273795.41624451700,273450.68111493400,272429.60303119100,270666.83683789000,269109.21030662600,268844.42016579900,270255.30005807700,272692.02697288300,274858.37157201600,275167.12186322900,277417.14321106000,277591.91326001100,274711.80940484000,273231.41038540700
2013-01-01,285421,285528,285805,286636,288093,288410,288262,287686,286652,285881,285227,284558,284133,253613.36789349400,245829.28365732400,249796.36725386500,251330.89044941100,255486.95484709300,262247.77381043700,261772.79961655500,274355.75296845300,274010.31232029100,272987.14454653000,271220.77075947400,269659.95646356500,269394.62441578500,270808.39174798900,273250.10555262500,275420.88368995300,275730.26585488100,277984.89198977500,278160.01971482600,275274.02157559100,273790.59284167900
2013-02-01,286141,286247,286525,287359,288819,289137,288989,288411,287375,286601,285946,285276,284849,254213.20516056500,246410.71028676300,250387.17668754100,251925.32928246600,256091.22345501600,262868.03286556700,262391.93527970900,274901.87111989600,274555.74285572300,273530.53841793400,271760.64857999500,270196.72740913000,269930.86720531200,271347.44870851000,273794.02286039600,275969.12203466400,276279.12003948000,278538.23411473500,278713.71043983700,275821.96758429100,274335.58601505900
2013-03-01,287050,287157,287435,288272,289737,290056,289907,289327,288288,287512,286855,286182,285754,254688.13477087700,246871.06301525000,250854.95838352400,252395.98460656000,256569.66164190300,263359.13171439900,262882.14466711100,275328.91074090700,274982.24479220600,273955.44777553500,272182.80854530300,270616.45793915900,270350.18474127800,271768.96679853500,274219.34152149100,276397.81955063300,276708.29911430500,278970.92255533700,279146.67146986500,276250.43650676100,274761.74595425600
2013-04-01,287585,287692,287971,288809,290276,290596,290447,289866,288825,288048,287389,286715,286287,255211.42319586700,247378.29029482900,251370.37107124800,252914.56352417400,257096.81589768200,263900.23578022300,263422.26870376700,275821.67231176700,275474.38592819500,274445.75123269200,272669.93947513900,271100.78554048500,270834.03578822000,272255.35706765100,274710.11727448000,276892.49416863000,277203.52940368700,279470.20230642700,279646.26576224700,276744.84735042300,275253.49245913400
2013-05-01,288557,288664,288944,289785,291257,291578,291429,290846,289801,289021,288360,287684,287254,256076.70089747200,248217.01026971500,252222.62593589500,253772.05387271800,257968.48590039700,264794.97233476100,264315.38474207500,276670.00814205000,276321.65362093800,275289.85518684600,273508.58162228900,271934.60149143700,271667.03130555400,273092.72409704800,275555.03433075000,277744.12349119500,278056.11536730300,280329.75980285600,280506.36477137400,277596.02256042700,276100.08075695200
2013-06-01,289885,289993,290274,291119,292598,292920,292770,292184,291135,290351,289687,289008,288576,257084.30791644100,249193.69108799600,253215.06799464200,254770.59259882700,258983.53668852000,265836.88388617200,265355.40921893800,277677.90453539000,277328.28097442900,276292.72374505800,274504.96108103800,272925.24701137700,272656.70207934400,274087.58860554100,276558.86892465400,278755.93283843200,279069.06128690900,281350.98850685800,281528.23683933100,278607.29238263500,277105.90093046700
2013-07-01,291462,291570,291853,292702,294189,294514,294363,293774,292719,291931,291263,290581,290146,258217.76418534600,250292.35850034900,254331.46521283700,255893.84795289400,260125.36644694400,267008.92929411100,266525.33185834200,278814.69640709100,278463.64151430300,277423.84479370200,275628.76316756200,274042.58187064000,273772.93753641800,275209.68200142000,277691.07955108600,279897.13807465400,280211.54844678900,282502.81770034300,282680.79167378500,279747.88909632400,278240.35106363500
2013-08-01,293032,293142,293426,294280,295775,296101,295949,295357,294296,293504,292833,292146,291710,259528.72404771900,251563.08143797400,255622.69451181500,257193.00939809000,261446.01111936900,268364.52150251000,267878.46886452100,280147.88949949900,279795.15598659500,278750.38732648300,276946.72225601500,275352.95640212500,275082.02272423400,276525.63719222000,279018.89990579300,281235.50701960100,281551.42079073800,283853.64608205100,284032.47106397700,281085.54438553600,279570.79784010500
2013-09-01,294238,294348,294633,295490,296991,297319,297166,296572,295507,294711,294037,293348,292910,261079.63739687600,253066.39303706200,257150.26588458100,258729.96478924800,263008.38195218100,269968.23654548100,269479.27931368500,281708.58018366100,281353.88160898600,280303.29259192700,278489.57938839000,276886.93474006900,276614.49170343300,278066.14847955700,280573.30104215700,282802.25676968900,283119.93048155000,285434.98136141700,285614.80256888600,282651.45870086000,281128.27357384000
2013-10-01,295335,295445,295732,296592,298099,298428,298275,297678,296609,295810,295134,294442,294002,262623.23347694600,254562.61195395800,258670.63011660700,260259.66876550300,264563.38145905500,271564.38519893400,271072.53707731700,283257.99073992200,282901.34130625900,281844.97399976200,280021.28528755600,278409.82601763500,278135.88453137100,279595.52548863600,282116.46750927800,284357.68259906100,284677.10353140900,287004.88730094900,287185.69753359000,284206.05513369900,282674.49241621600
2013-11-01,296524,296635,296922,297786,299299,299629,299475,298876,297803,297001,296322,295628,295185,263530.18849324500,255441.73005336200,259563.93503273100,261158.46133995300,265477.03667061600,272502.21799515500,272008.67130286900,284135.72807290800,283777.97348234600,282718.33278885700,280888.99297511600,279272.54024337500,278997.74988902200,280461.91386559300,282990.66758086800,285238.82756971700,285559.23829824600,287894.23521899300,288075.60573200200,285086.73025322500,283550.42165100500
2013-12-01,297481,297592,297880,298747,300265,300596,300442,299841,298764,297960,297278,296581,296138,264228.00615344200,256118.12979109900,260251.25020846800,261849.99875915700,266180.00950885100,273223.79323952200,272728.93965484500,284807.24998467000,284448.64988253400,283386.50485089200,281552.84160420100,279932.56857349300,279657.12878393700,281124.75314262700,283659.48327466800,285912.95652948300,286234.12451168900,288574.63992744100,288756.43908866900,285760.49974858500,284220.56025877200
2014-01-01,298588,298700,298989,299859,301383,301715,301560,300957,299876,299069,298385,297686,297240,265196.49958700600,257056.89752632300,261205.16735969300,262809.77591551900,267155.65775715000,274225.25956210500,273728.59215589500,285732.87030661400,285373.10475822600,284307.50776731600,282467.88513593700,280842.34623631400,280566.01127057600,282038.40539173300,284581.37336786400,286842.17038511700,287164.38215961100,289512.50422383400,289694.89423026700,286689.21812141600,285144.27384578200
2014-02-01,299288,299400,299690,300562,302089,302422,302267,301662,300579,299770,299084,298383,297937,266876.53389038800,258685.36700626600,262859.91635550600,264474.69019413800,268848.10343450100,275962.49155285700,275462.67773151300,287390.38931488300,287028.53678842200,285956.75833415700,284106.46416374000,282471.49561179200,282193.55764371900,283674.49303365200,286232.21261240200,288506.12437569700,288830.20528110500,291191.94865865800,291375.39669843000,288352.28484521300,286798.37844176900
2014-03-01,300705,300817,301108,301985,303519,303853,303698,303090,302002,301189,300500,299795,299347,269055.22608688100,260797.18921194200,265005.81820827000,266633.77452911600,271042.89087593000,278215.35851761600,277711.46438071800,289554.93122004700,289190.35332424200,288110.50254235600,286246.27248745100,284598.98982175400,284318.95850469900,285811.04787482700,288388.03146314500,290679.06967702300,291005.59146676900,293385.12281740700,293569.95253514800,290524.07147136100,288958.46149099800
2014-04-01,302040,302153,302446,303326,304867,305203,305047,304437,303343,302526,301835,301127,300677,271168.77100034800,262845.86368194600,267087.55327530200,268728.29789560300,273172.04975410500,280400.86022444200,279893.00778163900,291674.49989321100,291307.25325374600,290219.49786502300,288341.62147500800,286682.28054900400,286400.19937700500,287903.21097827300,290499.05832298500,292806.86714686900,293135.77910608600,295532.72884461500,295718.91153285400,292650.73434011600,291073.66395099800
2014-05-01,303423,303537,303831,304715,306263,306601,306443,305831,304732,303912,303217,302506,302054,273273.67324748500,264886.16075256300,269160.77575220300,270814.25637829700,275292.50211763200,282577.42502063300,282065.63045815300,293684.75875793100,293314.98100651500,292219.72866515000,290328.90970504000,288658.13238398800,288374.10707159700,289887.47762572600,292501.21589041200,294824.93043505000,295156.10929858000,297569.57912872400,297757.04501244200,294667.72154053800,293079.78177569100
2014-06-01,304218,304332,304627,305513,307065,307404,307246,306632,305530,304708,304011,303298,302845,274685.48378999100,266254.63898857500,270551.33788107500,272213.36086455000,276714.74251182600,284037.30142576600,283522.86278509700,294877.84393330300,294506.56397130100,293406.86220144900,291508.36184826900,289830.79704644500,289545.61789007900,291065.13646489700,293689.49295978700,296022.64752231000,296355.17178964600,298778.44626572400,298966.67372374900,295864.79997156600,294270.40925093600
2014-07-01,304587,304701,304996,305883,307438,307776,307619,307003,305901,305077,304380,303666,303212,275659.34454808500,267198.60931053700,271510.54157606900,273178.45704042800,277695.79773615100,285044.31780638000,284528.05529210300,295552.67078351600,295180.54114870000,294078.32271543400,292175.47765125000,290494.07374861000,290208.24196080400,291731.23794823400,294361.60027321200,296700.09425128200,297033.37949916900,299462.19962988100,299650.85784574500,296541.88546700500,294943.84598913400
2014-08-01,304563,304677,304972,305859,307413,307752,307594,306979,305877,305053,304356,303642,303188,276134.63631941900,267659.31308433900,271978.67998238000,273649.47126615600,278174.60075955100,285535.79114620500,285018.63849223300,295772.11940683400,295399.71346480100,294296.67663149400,292392.41869992300,290709.76635053100,290423.72233188300,291947.84914777700,294580.16452359200,296920.39483949600,297253.92755254200,299684.55108849000,299873.34938356800,296762.06858478600,295162.84255846600
2014-09-01,304149,304262,304557,305444,306995,307334,307176,306562,305461,304638,303942,303229,302776,276630.32187469500,268139.78470137200,272466.90523657900,274140.69573521800,278673.94822743500,286048.35258750700,285530.27159979200,296083.81349925000,295711.01510395900,294606.81585525800,292700.55115594600,291016.12557384500,290729.78011288700,292255.51310222800,294890.60249593800,297233.29902118500,297567.18322164200,300000.36822619100,300189.36548293300,297074.80591721900,295473.89457550800
2014-10-01,303646,303760,304054,304939,306488,306826,306669,306055,304956,304135,303440,302728,302276,276984.43348637300,268483.02766429800,272815.68730171300,274491.62040224400,279030.67586405300,286414.52012281600,285895.77594499200,296272.39380176900,295899.35796548700,294794.45543542100,292886.97660701100,291201.47818853200,290914.95034977700,292441.65510176000,295078.42282414700,297422.61144858800,297756.70830499100,300191.44304222800,300380.56067420900,297264.01739794300,295662.08641135000
2014-11-01,303125,303239,303532,304416,305962,306300,306142,305530,304433,303613,302919,302209,301757,277235.97954755700,268726.85309251300,273063.44747619700,274740.90259139500,279284.08023981400,286674.63020732900,286155.41492702000,296369.27376573200,295996.11594812700,294890.85211906900,292982.74955222100,291296.69998206700,291010.07844978100,292537.28242850400,295174.91236406800,297519.86752941600,297854.07363424100,300289.60452062500,300478.78399336400,297361.22161911100,295758.76680708000
2014-12-01,302860,302973,303267,304150,305695,306032,305875,305263,304167,303348,302654,301945,301493,277357.64314658400,268844.78250469100,273183.27998075500,274861.47123859600,279406.64263741000,286800.43591017400,286280.99277488100,296339.12545009100,295966.00559215500,294860.85419662500,292952.94573248400,291267.06767658300,290980.47530101900,292507.52392413800,295144.88554545000,297489.60216903700,297823.77427657500,300259.05740733700,300448.21763569800,297330.97239706800,295728.68059557100
2015-01-01,303016,303130,303423,304306,305852,306190,306033,305421,304323,303504,302810,302100,301649,277440.00308891900,268924.61459632800,273264.40036716600,274943.08995537000,279489.61101972800,286885.59984182200,286366.00246053000,296284.92086953900,295911.86926045700,294806.92001261000,292899.36053167500,291213.79084650600,290927.25089270500,292454.02019722200,295090.89940812000,297435.18715016500,297769.29813293900,300204.13581627500,300393.26144457800,297276.58639380400,295674.58767394200
2015-02-01,303732,303845,304140,305025,306575,306913,306755,306142,305042,304221,303525,302814,302361,277642.67381269300,269121.06480420700,273464.02080108800,275143.93667688600,279693.77898801700,287095.17060131200,286575.19365263200,296382.11593958700,296008.94195243300,294903.63023045400,292995.44498234600,291309.32235285800,291022.68840078400,292549.95855579700,295187.70278425600,297532.75956041400,297866.98014694500,300302.61656893600,300491.80423913600,297374.10677571700,295771.58252665300
2015-03-01,304111,304225,304519,305406,306957,307296,307138,306524,305423,304601,303904,303192,302738,278160.88444208000,269623.37013954500,273974.43211642400,275657.48349820000,280215.81793561300,287631.02399520300,287110.07652719300,296818.36654545900,296444.64327624900,295337.70462443000,293426.71068131000,291738.10621510200,291451.05036093400,292980.56853461900,295622.19531015400,297970.70382103000,298305.41635334800,300744.63783600200,300934.10397521600,297811.81751221100,296206.93447651000
2015-04-01,304686,304799,305095,305983,307537,307876,307718,307103,306000,305176,304478,303765,303310,278715.31945033900,270160.78802901500,274520.52261666800,276206.92868509700,280774.34887228000,288204.33504676900,287682.34921740100,297300.08276227100,296925.75296536700,295817.01782667400,293902.92246909900,292211.57751157700,291924.05578509300,293456.05626375300,296101.97022161900,298454.29020362500,298789.54595183900,301232.72612666600,301422.49975666300,298295.14603302900,296687.65838025700
2015-05-01,305086,305199,305495,306384,307941,308280,308122,307506,306401,305577,304878,304163,303708,279519.74234473500,270940.52099628600,275312.83856761800,277004.11190941200,281584.71449853100,289036.14495888000,288512.65258386400,298064.10036240200,297688.80859283200,296577.22416747900,294658.20986562400,292962.51839967500,292674.25778453100,294210.19527968400,296862.90884827800,299221.27394756300,299557.39125387000,302006.85004334200,302197.11136373000,299061.72079979400,297450.10213956600
2015-06-01,305556,305670,305967,306857,308416,308756,308598,307981,306874,306048,305348,304633,304177,280075.49799182200,271479.21899058600,275860.22983045200,277554.86584961100,282144.57583033900,289610.82161114700,289086.28840144300,298597.73660553500,298221.77293589500,297108.19839587800,295185.74840491700,293487.02107378900,293198.24437397900,294736.93172030000,297394.39454954400,299756.98192548000,300093.70099622700,302547.54515107800,302738.14710402100,299597.14312324200,297982.63911678700
2015-07-01,305550,305664,305961,306851,308410,308750,308592,307974,306868,306042,305342,304627,304171,280846.98160012200,272227.02366806400,276620.10224707600,278319.40623583700,282921.75882915400,290408.57080113800,289882.59273540000,299360.72398074900,298983.79963559700,297867.37965098700,295940.01734860200,294236.94937001200,293947.43477788300,295490.05383190300,298154.30710306900,300522.93144486200,300860.51091195000,303320.62521516900,303511.71420088500,300362.68421692800,298744.05477339500
2015-08-01,305334,305448,305744,306634,308191,308531,308373,307756,306651,305825,305126,304411,303956,281855.27198675400,273204.36687959600,277613.21738848100,279318.62217941500,283937.49803336800,291451.18898583800,290923.32256572200,300331.37686531300,299953.23037352100,298833.19048759600,296899.57886915700,295190.98883067800,294900.53551094900,296448.15638222300,299121.04827868600,301497.35269293200,301836.02673408200,304304.11775853800,304495.82633480300,301336.58587635000,299712.70815803500
2015-09-01,305256,305369,305665,306555,308112,308452,308294,307677,306572,305747,305048,304333,303878,283320.02613102400,274624.16373419600,279055.92629297500,280770.19378396600,285413.07315398400,292965.81148663400,292435.20183407500,301744.23802566900,301364.31260389400,300239.00366859600,298296.29568206000,296579.66785369200,296287.84814255100,297842.74954988800,300528.21564084800,302915.69900098700,303255.96628025800,305735.66804610700,305928.27848485600,302754.17588250400,301122.65888992700
2015-10-01,305214,305328,305624,306514,308071,308410,308252,307636,306531,305706,305007,304292,303837,285046.57278257200,276297.71797180000,280756.48760420700,282481.20180748000,287152.37479281100,294751.13936390400,294217.29618658600,303418.42542608500,303036.39203910700,301904.83947823600,299951.35263721400,298225.20032976900,297931.76149613300,299495.29006520800,302195.65610429300,304596.38609537600,304938.54130197000,307432.00136020700,307625.68047212000,304433.96678755200,302793.39754194600
2015-11-01,305452,305566,305863,306753,308311,308651,308493,307876,306770,305944,305244,304529,304074,286571.72476591400,277776.05889147500,282258.68533184800,283992.62768076000,288688.79394586800,296328.21598126100,295791.51645674100,304888.15837815900,304504.27445406600,303367.24074918200,301404.29138465800,299669.77774278600,299374.91751648800,300946.01968448400,303659.46606615200,306071.82498837800,306415.63756558600,308921.17573149500,309115.79300849400,305908.61893529100,304260.10291230400
2015-12-01,305563,305677,305973,306863,308422,308762,308604,307987,306881,306054,305355,304639,304183,287901.71664501300,279065.22970145400,283568.66020673500,285310.64985774900,290028.61123540900,297703.48816181100,297164.29779138000,306151.71898266000,305766.24411254300,304624.49815185000,302653.41365508900,300911.71159659400,300615.62936886600,302193.24272055500,304917.93455028700,307340.29111136500,307685.52856525700,310201.45053661300,310396.87437404100,307176.40867668300,305521.06064056100
2016-01-01,305407,305521,305817,306707,308265,308605,308447,307830,306724,305898,305199,304483,304028,288885.52622577700,280018.84348965100,284537.66298993000,286285.60531857400,291019.68878004500,298720.79207820800,298179.75920173500,307071.98922384300,306685.35564374700,305540.17767609400,303563.16823985800,301816.23074914400,301519.25851934700,303101.61406430100,305834.49612342400,308264.13411563200,308610.40932869700,311133.89398213500,311329.90524968700,308099.75906203500,306439.43516772900
2016-02-01,305436,305550,305846,306736,308294,308634,308476,307859,306753,305927,305228,304512,304057,289562.78865866500,280675.31889592800,285204.73230421000,286956.77250404000,291701.95453775400,299421.11228130200,298878.81100884100,307679.88630693400,307292.48732512900,306145.04229838000,304164.11906241000,302413.72323540300,302116.16310257900,303701.65116809400,306439.94339516000,308874.39123619900,309221.35195526700,311749.83224169600,311946.23154424300,308709.69077644600,307046.08001102200
2016-03-01,305660,305774,306070,306961,308520,308860,308702,308085,306978,306152,305451,304736,304280,289822.71802145400,280927.27031941400,285460.74960766200,287214.36254649900,291963.80414736200,299689.89108151100,299147.10300608500,307858.73837362900,307471.11419963000,306323.00217148300,304340.92743933000,302589.51412003600,302291.78101768300,303878.19071581100,306618.07469211300,309053.93765986900,309401.10006466500,311931.05013818400,312127.56360620800,308889.14146094400,307224.56365075500
